stop_no,stop_name,line_con,Longitude,Latitude,x,y
51822,Southbound Elliott St @ E 47 Ave,029,-123.054776,49.227337,-13698395.004000342,6313524.131527585
51824,Southbound Elliott St @ E 49 Ave,029,-123.054884,49.224553,-13698407.026505347,6313049.588546474
51825,Southbound Elliott St @ E 51 Ave,029,-123.054911,49.222288,-13698410.0321316,6312663.530737389
51827,Southbound Elliott St @ E 56 Ave,029,-123.055039,49.218817,-13698424.28102642,6312071.950653463
51828,Southbound Muirfield Dr @ Ashburn St,029,-123.055499,49.217307,-13698475.487992184,6311814.606685398
51829,Southbound Muirfield Dr @ Hoylake Ave,029,-123.055616,49.215481,-13698488.512372607,6311503.418455047
51830,Southbound Muirfield Dr @ Bobolink Ave,029,-123.056564,49.214167,-13698594.04324988,6311279.49274471
51831,Southbound Muirfield Dr @ Scarboro Ave,029,-123.05788,49.212549,-13698740.539699765,6311003.768959008
51832,Eastbound SE Marine Dr @ Victoria Dr,100,-123.065395,49.209318,-13699577.105673073,6310453.200441402
51833,Eastbound SE Marine Dr @ Gladstone St,100,-123.061681,49.208087,-13699163.665084269,6310243.445176348
51834,Eastbound SE Marine Dr @ Nanaimo St,100,-123.059043,49.207215,-13698870.004267557,6310094.864590458
51835,Eastbound SE Marine Dr @ Elliott St,100,-123.056143,49.207019,-13698547.177744258,6310061.468397437
51836,Eastbound SE Marine Dr @ Jellicoe St,100,-123.047214,49.207592,-13697553.206010964,6310159.101517618
51837,Eastbound SE Marine Dr @ Kerr St,100,-123.044803,49.207748,-13697284.814718662,6310185.6824583355
51838,Eastbound SE Marine Dr @ Fieldstone Ave,031; 100,-123.035248,49.208333,-13696221.15698413,6310285.361732974
51839,Northbound Matheson Cres @ SE Marine Dr,031,-123.030733,49.208301,-13695718.5494832,6310279.90916096
51842,Burrard Station @ Bay 4,002,-123.12119,49.286899,-13705788.176661886,6323683.104631862
51843,Burrard Station @ Bay 3,022,-123.121757,49.286391,-13705851.294813164,6323596.407620985
51844,Eastbound Hastings St @ Alpha,129; 132; 160; N35,-123.00183,49.2809,-13692501.0822408,6322659.351855178
51845,Eastbound Hastings St @ Beta Ave,129; 160; N35,-122.996968,49.280896,-13691959.846876564,6322658.669281106
51846,Eastbound Hastings St @ Hythe Ave,129; 160; N35; R5,-122.989776,49.280184,-13691159.23709878,6322537.171978279
51847,Eastbound Hastings St @ Springer Ave,129; 160; N35,-122.987294,49.280252,-13690882.942122629,6322548.775577505
51848,Eastbound Hastings St @ Howard Ave,129; 160; N35,-122.983238,49.280242,-13690431.430267973,6322547.069164849
51874,Westbound Hastings St @ Holdom Ave,160; N35; R5,-122.98142,49.280436,-13690229.05143371,6322580.1736320965
51875,Westbound Hastings St @ Howard Ave,129; 160; N35,-122.984501,49.28043,-13690572.026784845,6322579.149780642
51876,Westbound Hastings St @ Springer Ave,129; 160; N35,-122.988354,49.280441,-13691000.940782871,6322581.026841738
51877,Westbound Hastings St @ Hythe Ave,129; 160; N35; R5,-122.991013,49.28024,-13691296.93930889,6322546.72788236
51878,Westbound Hastings St @ Gamma Ave,129; 132; 160; N35,-122.995896,49.281077,-13691840.512382437,6322689.555813292
51879,Westbound Hastings St @ Alpha Ave,129; 132; 160; N35,-123.000747,49.281099,-13692380.523232272,6322693.309985156
51881,Northbound Wesbrook Mall @ Triumf Centre,049,-123.231681,49.247687,-13718087.978519125,6316993.675794481
51882,Westbound W 16 Ave @ Wesbrook Mall,R4,-123.238457,49.255191,-13718842.279388735,6318273.420458956
51887,Eastbound SW Marine Dr @ Kullahun Dr,049,-123.204972,49.236996,-13715114.746239526,6315170.750747558
51888,Eastbound W 41 Ave @ Crown St,041; 049,-123.194154,49.234685,-13713910.491988124,6314776.753435078
51889,Eastbound W 41 Ave @ Wallace St,041; 049,-123.190529,49.234701,-13713506.958833998,6314779.481176552
51890,Eastbound W 41 Ave @ Highbury St,041; 049,-123.187956,49.234704,-13713220.533784186,6314779.992628182
51892,Westbound E 41 Ave @ Wales St,041,-123.05213,49.232871,-13698100.452627704,6314467.5014736485
51893,Dunbar Loop @ Bay 5,041; R4,-123.185966,49.234831,-13712999.007997507,6314801.644108803
51894,Westbound W 41 Ave @ Olympic St,041; 049,-123.190048,49.234831,-13713453.414158927,6314801.644108803
51895,Westbound W 41 Ave @ Holland St,041; 049,-123.19284,49.234836,-13713764.218177222,6314802.496530438
51896,Southbound Crown St @ SW Marine Dr,041,-123.193856,49.234042,-13713877.318779867,6314667.133055732
51897,Westbound SW Marine Dr @ Camosun St,049,-123.197663,49.235286,-13714301.11208132,6314879.214831011
51898,Westbound SW Marine Dr @ Kullahun Dr,049,-123.205607,49.237441,-13715185.43411618,6315246.619936458
51906,Eastbound NW Marine Dr @ Tolmie St,042,-123.211352,49.274742,-13715824.964590786,6321608.59462919
51910,Eastbound NW Marine Dr @ Discovery St,042,-123.203426,49.271953,-13714942.64630676,6321132.742709127
51912,Eastbound NW Marine Dr @ Locarno Cres,042,-123.200827,49.268799,-13714653.326950189,6320594.647852674
51913,Westbound W 4th Ave @ Blanca St,044; 084,-123.215565,49.269195,-13716293.953605495,6320662.20638375
51916,Westbound Chancellor Blvd @ Hamber Rd,044; 084,-123.239004,49.273342,-13718903.171150202,6321369.726910485
51917,Westbound Chancellor Blvd @ Allison Rd,044; 084,-123.246195,49.273563,-13719703.669608498,6321407.433435457
51919,Westbound NW Marine Dr @ Cecil Green Park Rd,068,-123.255442,49.270517,-13720733.040939862,6320887.746619
51925,Eastbound NW Marine Dr @ West Mall,068,-123.258526,49.268769,-13721076.35024947,6320589.5298042325
51928,Eastbound Chancellor Blvd @ Western Parkway,044; 084,-123.246837,49.273301,-13719775.136721589,6321362.7316009
51930,Eastbound Chancellor Blvd @ Hamber Rd,044; 084,-123.237649,49.272894,-13718752.333240176,6321293.290672299
51934,Westbound NW Marine Dr @ Discovery St,042,-123.203022,49.271904,-13714897.67323248,6321124.3826971585
51935,Northbound NW Marine Dr @ Belmont Ave,042,-123.205593,49.274065,-13715183.875643307,6321493.084178693
51937,Westbound NW Marine Dr @ Sasamat St,042,-123.209135,49.274502,-13715578.169279698,6321567.645395923
51938,Westbound NW Marine Dr @ Tolmie St,042,-123.212054,49.275093,-13715903.110873325,6321668.483241616
51941,Northbound Burrard St @ W 3rd Ave,044,-123.145428,49.269179,-13708486.338479731,6320659.476735617
51942,Southbound Burrard St @ W 3rd Ave,044,-123.145798,49.268549,-13708527.526691329,6320551.997544102
51944,Southbound Dunbar St @ W 43 Ave,049,-123.18547,49.232611,-13712943.793530077,6314423.177426205
51945,Southbound Dunbar St @ SW Marine Dr,049,-123.185505,49.231131,-13712947.689712252,6314170.875753383
51946,Eastbound SW Marine Dr @ Blenheim St,049,-123.179685,49.23008,-13712299.810275836,6313991.712060463
51947,Eastbound SW Marine Dr @ Balaclava St,049,-123.175122,49.228712,-13711791.859439343,6313758.515170249
51948,Westbound SW Marine Dr @ Heather St,010; 017; 100,-123.123941,49.207414,-13706094.41658106,6310128.772085138
51950,Eastbound W 49 Ave @ McCleery St,049,-123.168448,49.227269,-13711048.91315779,6313512.540360344
51951,Eastbound W 49 Ave @ Marine Cres,049,-123.164688,49.227223,-13710630.35187241,6313504.699285665
51952,Eastbound W 49 Ave @ Balsam St,049,-123.160812,49.227171,-13710198.877526095,6313495.8354709055
51953,Eastbound W 49 Ave @ Yew St,049,-123.15842,49.227149,-13709932.601304118,6313492.085398238
51954,Eastbound W 49 Ave @ Arbutus St,049,-123.15547,49.227103,-13709604.208806276,6313484.244342604
51955,Eastbound W 49 Ave @ East Blvd,049,-123.153974,49.227085,-13709437.674848052,6313481.176105432
51957,Eastbound W 49 Ave @ Angus Dr,049,-123.147554,49.22701,-13708723.00371716,6313468.3917959025
51958,Eastbound W 49 Ave @ Marguerite St,049,-123.144546,49.226972,-13708388.154688854,6313461.914419819
51959,Eastbound W 49 Ave @ Churchill St,049,-123.141217,49.22692,-13708017.572104003,6313453.050650089
51960,Eastbound W 49 Ave @ Granville St,049,-123.139329,49.226886,-13707807.400905387,6313447.255113386
51961,Eastbound W 49 Ave @ Hudson St,049,-123.134675,49.226708,-13707289.319995234,6313416.913839267
51962,Eastbound W 49 Ave @ Montgomery St,049,-123.131458,49.226598,-13706931.20519335,6313398.163668336
51963,Eastbound W 49 Ave @ Oak St,049,-123.12776,49.22645,-13706519.545716396,6313372.93623149
51965,Eastbound W 49 Ave @ Heather St,049,-123.123158,49.226275,-13706007.253419766,6313343.106589478
51966,Eastbound W 49 Ave @ Tisdall St,049,-123.120295,49.226174,-13705688.545717623,6313325.890672746
51967,Langara-49th Station @ Bay 3,049,-123.11584,49.226003,-13705192.617386144,6313296.743012755
51968,Eastbound W 49 Ave @ Alberta St,049,-123.112498,49.225896,-13704820.587647911,6313278.5044698
51969,Eastbound W 49 Ave @ Manitoba St,049,-123.107863,49.22573,-13704304.621808084,6313250.209238336
51970,Eastbound E 49 Ave @ Quebec St,049,-123.103335,49.225636,-13703800.567153772,6313234.186679542
51971,Eastbound E 49 Ave @ Main St,049,-123.101045,49.225593,-13703545.645519856,6313226.85722132
51972,Eastbound E 49 Ave @ Prince Edward St,049,-123.097041,49.225514,-13703099.92227872,6313213.391489113
51973,Eastbound E 49 Ave @ St. George St,049,-123.093656,49.225455,-13702723.105802383,6313203.334817079
51975,Eastbound E 49 Ave @ Fraser St,049,-123.090264,49.225406,-13702345.510089612,6313194.982674858
51976,Eastbound E 49 Ave @ Prince Albert St,049,-123.08761,49.225373,-13702050.068161046,6313189.357767414
51977,Eastbound E 49 Ave @ Windsor St,049,-123.084766,49.225337,-13701733.475529231,6313183.221509038
51978,Eastbound E 49 Ave @ Sherbrooke St,049,-123.080946,49.225278,-13701308.2350744,6313173.164873024
51979,Eastbound E 49 Ave @ Knight St,049; 430,-123.076725,49.225208,-13700838.355503764,6313161.233286557
51980,Eastbound E 49 Ave @ Dumfries St,049,-123.074083,49.225193,-13700544.249409089,6313158.676520224
51981,Eastbound E 49 Ave @ Argyle St,049,-123.071276,49.225164,-13700231.775598433,6313153.733440853
51982,Eastbound E 49 Ave @ Commercial St,049,-123.068504,49.22514,-13699923.197969953,6313149.642618741
51983,Eastbound E 49 Ave @ Victoria Dr,049; 430,-123.065263,49.225106,-13699562.41150029,6313143.847290813
51984,Eastbound E 49 Ave @ Gladstone St,049,-123.061875,49.225035,-13699185.261065483,6313131.745295353
51985,Eastbound E 49 Ave @ Nanaimo St,049,-123.058733,49.224949,-13698835.49522541,6313117.08656358
51987,Eastbound E 49 Ave @ Elliott St,049; 430,-123.054297,49.224744,-13698341.68196425,6313082.144340733
51988,Eastbound E 49 Ave @ Vivian St,049,-123.049761,49.22471,-13697836.736754011,6313076.349059249
51989,Eastbound E 49 Ave @ Killarney St,049,-123.045214,49.224673,-13697330.567029376,6313070.042433928
51990,Northbound Tyne St @ E 53 Ave,026,-123.032245,49.221556,-13695886.864553278,6312538.768818173
51991,Northbound Tyne St @ E 50 Ave,026,-123.032195,49.223484,-13695881.29857874,6312867.380691227
51992,Eastbound E 49 Ave @ Frontenac St,049,-123.025794,49.222096,-13695168.742518172,6312630.806120769
51993,Eastbound Imperial St @ Boundary Rd,031; 049,-123.022768,49.221875,-13694831.889739033,6312593.138880909
51994,Eastbound Imperial St @ Mandy Ave,031; 049,-123.017609,49.221886,-13694257.592486028,6312595.013716921
51998,Northbound Willingdon Ave @ Maywood St,031; 049; 116; 146; 147,-123.010415,49.224864,-13693456.76006926,6313102.598307244
51999,Metrotown Station @ Bay 3,430,-123.002615,49.226002,-13692588.468041075,6313296.572558902
52003,Westbound Imperial St @ McKay Ave,049; 116,-123.00948,49.222002,-13693352.676345369,6312614.784740244
52005,Westbound Imperial St @ Mandy Ave,031; 049,-123.018511,49.22201,-13694358.002666725,6312616.148260803
52006,Southbound Tyne St @ E 49 Ave,026,-123.032353,49.224305,-13695898.887058284,6313007.317336478
52007,Southbound Tyne St @ E 52 Ave,026,-123.032422,49.221997,-13695906.568103148,6312613.932540004
52011,Westbound E 49 Ave @ Kerr St,049; 430,-123.041573,49.224818,-13696925.252763396,6313094.757614207
52012,Westbound E 49 Ave @ Killarney St,049,-123.045365,49.224808,-13697347.376272488,6313093.053116689
52015,Westbound E 49 Ave @ Elliott St,049; 430,-123.05517,49.224889,-13698438.863879716,6313106.859556521
52016,Westbound E 49 Ave @ Nanaimo St,049,-123.05961,49.225118,-13698933.122418838,6313145.892700215
52017,Westbound E 49 Ave @ Gladstone St,049,-123.06295,49.225187,-13699304.929518089,6313157.653813909
52018,Westbound E 49 Ave @ Victoria Dr,049; 430,-123.065364,49.225238,-13699573.65476886,6313166.346821542
52019,Westbound E 49 Ave @ Beatrice St,049,-123.067538,49.225263,-13699815.663341844,6313170.608103076
52020,Westbound E 49 Ave @ Bruce St,049,-123.070409,49.225286,-13700135.261599911,6313174.528483981
52021,Westbound E 49 Ave @ Fleming St,049,-123.073579,49.225316,-13700488.144385727,6313179.6420270465
52022,Westbound E 49 Ave @ Knight St,049,-123.077939,49.225388,-13700973.497365585,6313191.914543059
52023,Westbound E 49 Ave @ Inverness St,049,-123.080565,49.225407,-13701265.822348408,6313195.153126655
52024,Westbound E 49 Ave @ Elgin St,049,-123.083275,49.225453,-13701567.49816846,6313202.993913155
52025,Westbound E 49 Ave @ St. Catherines St,049,-123.087115,49.225497,-13701994.965013104,6313210.493802722
52027,Westbound E 49 Ave @ Fraser St,049,-123.091289,49.225535,-13702459.612567678,6313216.970985448
52028,Westbound E 49 Ave @ St. George St,049,-123.094471,49.225593,-13702813.83118738,6313226.85722132
52029,Westbound E 49 Ave @ Prince Edward St,049,-123.098055,49.22566,-13703212.800242385,6313238.2775427215
52030,Westbound E 49 Ave @ Main St,049,-123.102131,49.225733,-13703666.538486855,6313250.7205970995
52032,Westbound W 49 Ave @ Manitoba St,049,-123.109025,49.225913,-13704433.975056387,6313281.402179594
52033,Westbound W 49 Ave @ Alberta St,049,-123.113387,49.226074,-13704919.550675226,6313308.845245297
52035,Westbound W 49 Ave @ Tisdall St,049,-123.121438,49.226382,-13705815.783895604,6313361.34527233
52036,Westbound W 49 Ave @ Laurel St,049,-123.125587,49.226538,-13706277.648462905,6313387.936319966
52037,Westbound W 49 Ave @ Oak St,049,-123.128988,49.226658,-13706656.246051094,6313408.391029124
52038,Westbound W 49 Ave @ Montgomery St,049,-123.13243,49.226761,-13707039.4077384,6313425.948027438
52039,Westbound W 49 Ave @ Hudson St,049,-123.135533,49.22688,-13707384.832118332,6313446.232372028
52041,Westbound W 49 Ave @ Granville St,049,-123.140335,49.227032,-13707919.388313124,6313472.141858018
52042,Westbound W 49 Ave @ Adera St,049,-123.144091,49.227081,-13708337.504320543,6313480.4942751
52043,Westbound W 49 Ave @ Wiltshire St,049,-123.147056,49.227122,-13708667.566610746,6313487.483038614
52045,Westbound W 49 Ave @ West Blvd,049,-123.155682,49.227224,-13709627.808538323,6313504.869743733
52047,Westbound W 49 Ave @ Larch St,049,-123.163563,49.227329,-13710505.117445266,6313522.767860022
52048,Westbound W 49 Ave @ Macdonald St,049,-123.167912,49.227377,-13710989.245910728,6313530.94986871
52050,Westbound SW Marine Dr @ Carnarvon St,049,-123.17401,49.228416,-13711668.072165584,6313708.058213309
52051,Westbound SW Marine Dr @ Blenheim St,049,-123.179318,49.230206,-13712258.956022711,6314013.191046163
52053,Northbound Dunbar St @ SW Marine Dr,049,-123.185323,49.231041,-13712927.429564929,6314155.533327888
52054,Northbound Dunbar St @ W 43 Ave,049,-123.18528,49.233182,-13712922.642826824,6314520.520159889
52057,Heather Square @ Bay 1,050,-123.120109,49.266191,-13705667.840292338,6320149.730465615
52058,Westbound Lameys Mill Rd @ Sitka Square,050,-123.129345,49.266459,-13706695.987109303,6320195.44941969
52059,Westbound Lameys Mill Rd @ Alder Crossing,050,-123.132521,49.266831,-13707049.537812063,6320258.910469014
52060,Westbound Lameys Mill Rd @ 1300 Block,050,-123.134423,49.267336,-13707261.267483557,6320345.061315061
52061,Westbound W 2nd Ave @ Anderson St,050,-123.138092,49.26952,-13707669.698695276,6320717.652553037
52062,Southbound Fir St @ W 2nd Ave,050,-123.140897,49.269373,-13707981.94986695,6320692.573778916
52065,Eastbound W 2nd Ave @ Fir St,050,-123.140065,49.269638,-13707889.332050608,6320737.78386796
52067,Eastbound Lameys Mill Rd @ Fountain Way Court,050,-123.135141,49.267431,-13707341.194877945,6320361.268008403
52068,Eastbound Lameys Mill Rd @ Alder Crossing,050,-123.131643,49.266544,-13706951.799299149,6320209.9498861
52069,Eastbound Lameys Mill Rd @ Sitka Square,050,-123.128703,49.26632,-13706624.519996217,6320171.736946094
52087,Northbound Fir St @ W 4th Ave,050,-123.140709,49.268248,-13707961.02180268,6320500.6468593255
52092,Westbound Lougheed Hwy @ Boundary Loop,099; N9,-123.02541,49.265243,-13695125.995833706,6319988.010188018
52094,Commercial-Broadway Station @ Bay 4,009; N9,-123.069432,49.262426,-13700026.502457406,6319507.473645604
52095,Westbound W Broadway @ Macdonald St,099,-123.167544,49.264156,-13710948.280338114,6319802.581583781
52099,Eastbound W Broadway @ Heather St,099,-123.120173,49.263212,-13705674.96473975,6319641.550304994
52101,Eastbound E Broadway @ Main St,099,-123.10042,49.262801,-13703476.07083811,6319571.441251064
52102,Commercial-Broadway Station @ Bay 1,009; 099; N9,-123.068963,49.262213,-13699974.293616226,6319471.140262169
