Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.02","Oil of maize","2015","2015","tonnes","47443","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.02","Oil of maize","2016","2016","tonnes","49719","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.02","Oil of maize","2017","2017","tonnes","51520","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.02","Oil of maize","2018","2018","tonnes","51520","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.02","Oil of maize","2019","2019","tonnes","51730","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2010","2010","tonnes","29277","I","Imputed value"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2011","2011","tonnes","29842","I","Imputed value"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2012","2012","tonnes","27038","I","Imputed value"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2013","2013","tonnes","29382","I","Imputed value"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2014","2014","tonnes","22988","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2015","2015","tonnes","23404","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2016","2016","tonnes","21521","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2017","2017","tonnes","21809","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2018","2018","tonnes","20885","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","21691.07","Oil of sesame seed","2019","2019","tonnes","23670","T","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2010","2010","tonnes","1411646","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2011","2011","tonnes","1520016","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2012","2012","tonnes","1195737","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2013","2013","tonnes","1294009","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2014","2014","tonnes","1589957","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","tonnes","1093932","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","tonnes","1298749","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","tonnes","1144493","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","tonnes","1520969","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","tonnes","1594450","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","tonnes","1168227","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.01","Onions and shallots, green","2010","2010","tonnes","417229","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.01","Onions and shallots, green","2011","2011","tonnes","482143","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.01","Onions and shallots, green","2012","2012","tonnes","356734","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.01","Onions and shallots, green","2013","2013","tonnes","430580","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.01","Onions and shallots, green","2014","2014","tonnes","462695","A","Official figure"
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","01253.01","Onions and shallots, green","2015","2015","tonnes","399798","A","Official figure"
